9.999994039535522461e-01,7.740813493728637695e-01,5.818840861320495605e-01,5.690482854843139648e-01,3.466805517673492432e-01,3.710326254367828369e-01,7.316851615905761719e-01,6.346881985664367676e-01,3.726730346679687500e-01,3.299555182456970215e-01,5.577926635742187500e-01,4.011027514934539795e-01,5.590648651123046875e-01,4.598453342914581299e-01,4.261685907840728760e-01,3.993019759654998779e-01,6.055029034614562988e-01,6.111087799072265625e-01,7.404465079307556152e-01,7.063254714012145996e-01,4.130348935723304749e-02,3.640953004360198975e-01,4.734627306461334229e-01,4.515307247638702393e-01,3.377654254436492920e-01,3.774851858615875244e-01,3.893901705741882324e-01,3.371760845184326172e-01,4.197787344455718994e-01,3.177605569362640381e-01,5.144464969635009766e-01,3.433203399181365967e-01,6.804149746894836426e-01,6.524210572242736816e-01,3.953212201595306396e-01,3.170275390148162842e-01,3.537629544734954834e-01,3.444226682186126709e-01,2.065931707620620728e-01,2.105086445808410645e-01,5.680628493428230286e-02,2.335059344768524170e-01,5.899957418441772461e-01,5.460001230239868164e-01,5.952503681182861328e-01,5.735468864440917969e-01,5.432733893394470215e-01,5.192107558250427246e-01,5.877881646156311035e-01,5.656798481941223145e-01,6.263213157653808594e-01,5.399214029312133789e-01,5.376494526863098145e-01,3.999139070510864258e-01,2.610051035881042480e-01,2.337899804115295410e-01,7.492842078208923340e-01,7.577549815177917480e-01,7.190077304840087891e-01,6.739375591278076172e-01,6.219092607498168945e-01,6.201600432395935059e-01,4.154640138149261475e-01,5.800994634628295898e-01,2.981717586517333984e-01,4.348345398902893066e-01,6.135815382003784180e-01,6.109912991523742676e-01,6.990389227867126465e-01,6.897916197776794434e-01,4.072878062725067139e-01,2.817816436290740967e-01,5.329005718231201172e-01,6.202674508094787598e-01,3.790623545646667480e-01,5.178794264793395996e-01,5.733825564384460449e-01,5.140104889869689941e-01,1.332438141107559204e-01,4.877853095531463623e-01,5.413923859596252441e-01,5.724000334739685059e-01,1.520513594150543213e-01,1.219766438007354736e-01,5.752288103103637695e-01,5.199824571609497070e-01,1.786500364542007446e-01,1.787012517452239990e-01,2.762106955051422119e-01,2.909125089645385742e-01,5.320580005645751953e-01,3.459716141223907471e-01,3.142775893211364746e-01,2.540015280246734619e-01,2.050711028277873993e-02,6.428355723619461060e-02,4.277805089950561523e-01,2.881849706172943115e-01,4.680577218532562256e-01,4.327643811702728271e-01,1.363986879587173462e-01,6.119022890925407410e-02,2.373017072677612305e-01,1.321979761123657227e-01,1.448653936386108398e-01,1.003750041127204895e-01,6.032210309058427811e-03,-2.641804143786430359e-02,8.318746089935302734e-02,1.971743404865264893e-01,1.659236550331115723e-01,3.212321698665618896e-01,2.400941401720046997e-01,2.894527614116668701e-01,2.070770263671875000e-01,1.468473076820373535e-01
7.740813493728637695e-01,1.000000596046447754e+00,4.820053577423095703e-01,5.493385791778564453e-01,2.494970411062240601e-01,2.849611937999725342e-01,6.118566989898681641e-01,5.956769585609436035e-01,2.485281527042388916e-01,2.567200660705566406e-01,3.104225993156433105e-01,4.159336984157562256e-01,3.843659758567810059e-01,4.750688970088958740e-01,2.195819169282913208e-01,3.931467235088348389e-01,4.816348254680633545e-01,5.684455633163452148e-01,6.844132542610168457e-01,6.584397554397583008e-01,1.086849868297576904e-01,3.526222407817840576e-01,4.046985805034637451e-01,4.739770591259002686e-01,3.946973681449890137e-01,4.472861588001251221e-01,3.936489522457122803e-01,3.645557165145874023e-01,2.670817971229553223e-01,3.013856709003448486e-01,5.236945748329162598e-01,4.430009722709655762e-01,5.471174120903015137e-01,6.198830604553222656e-01,3.077328205108642578e-01,1.939713209867477417e-01,2.674604356288909912e-01,2.144577801227569580e-01,1.454853862524032593e-01,9.647350013256072998e-02,-3.009031713008880615e-02,2.073943614959716797e-01,4.642753601074218750e-01,4.306881129741668701e-01,5.315457582473754883e-01,5.156452655792236328e-01,4.501669108867645264e-01,4.026321768760681152e-01,5.250319838523864746e-01,5.276832580566406250e-01,5.086823701858520508e-01,5.065169334411621094e-01,3.862967193126678467e-01,2.744514644145965576e-01,2.214830368757247925e-01,1.579223722219467163e-01,6.136282682418823242e-01,8.315802216529846191e-01,6.008531451225280762e-01,6.515229344367980957e-01,4.346046149730682373e-01,6.294698119163513184e-01,1.986797749996185303e-01,5.823130607604980469e-01,1.900535374879837036e-01,4.681808948516845703e-01,5.393193364143371582e-01,5.180837512016296387e-01,6.867247819900512695e-01,7.183176279067993164e-01,3.542101979255676270e-01,3.100409209728240967e-01,4.397423267364501953e-01,6.065701842308044434e-01,2.770296633243560791e-01,4.235213994979858398e-01,4.391868710517883301e-01,4.725708961486816406e-01,1.462221294641494751e-01,5.313304662704467773e-01,4.224681854248046875e-01,6.329802274703979492e-01,3.632871061563491821e-02,7.270941138267517090e-02,4.605046808719635010e-01,4.941887855529785156e-01,1.475045084953308105e-01,1.317057460546493530e-01,9.263969212770462036e-02,2.048628032207489014e-01,3.780859112739562988e-01,2.521018385887145996e-01,2.269117385149002075e-01,2.059493660926818848e-01,8.430046960711479187e-03,4.916400462388992310e-02,3.536313772201538086e-01,2.464330941438674927e-01,4.093397259712219238e-01,3.723198771476745605e-01,1.286278516054153442e-01,-3.303236514329910278e-02,1.871673166751861572e-01,8.492282032966613770e-02,1.343422085046768188e-01,8.837846666574478149e-02,-3.728343546390533447e-02,4.966252949088811874e-03,7.067342102527618408e-02,1.945443600416183472e-01,4.890510439872741699e-02,2.394982278347015381e-01,2.318321168422698975e-01,2.477744966745376587e-01,1.523365527391433716e-01,6.342775374650955200e-02
5.818840861320495605e-01,4.820053577423095703e-01,9.999999403953552246e-01,7.750469446182250977e-01,4.687817394733428955e-01,2.398682683706283569e-01,8.449601531028747559e-01,6.696540713310241699e-01,4.448914527893066406e-01,1.947789341211318970e-01,2.489524632692337036e-01,1.269868016242980957e-01,3.352336585521697998e-01,1.522122323513031006e-01,2.796222865581512451e-01,2.696072459220886230e-01,4.429759681224822998e-01,4.192990958690643311e-01,6.505655646324157715e-01,6.038975119590759277e-01,-2.530807629227638245e-02,3.212511837482452393e-01,8.294489383697509766e-01,7.686943411827087402e-01,6.005982756614685059e-01,5.553359389305114746e-01,3.868728578090667725e-01,4.078139960765838623e-01,4.157470762729644775e-01,3.394033610820770264e-01,6.137244105339050293e-01,5.330541729927062988e-01,6.390784382820129395e-01,6.192888021469116211e-01,5.610898733139038086e-01,4.395530223846435547e-01,4.289800524711608887e-01,2.185305655002593994e-01,2.979315519332885742e-01,1.731342375278472900e-01,1.715517193078994751e-01,9.577153623104095459e-02,5.818103551864624023e-01,5.566661357879638672e-01,5.474548339843750000e-01,4.707269668579101562e-01,4.758923053741455078e-01,4.956997334957122803e-01,4.068095684051513672e-01,3.885666429996490479e-01,5.878258943557739258e-01,4.204046726226806641e-01,4.060313999652862549e-01,2.759037911891937256e-01,2.017884701490402222e-01,6.646215170621871948e-02,5.076025128364562988e-01,5.182935595512390137e-01,5.425956845283508301e-01,4.965558946132659912e-01,5.582082271575927734e-01,5.313284993171691895e-01,2.163189202547073364e-01,3.687827289104461670e-01,6.212268471717834473e-01,5.549890398979187012e-01,6.981204152107238770e-01,6.161956191062927246e-01,6.424692869186401367e-01,5.734503865242004395e-01,2.775162756443023682e-01,1.358658373355865479e-01,4.667272567749023438e-01,5.022278428077697754e-01,2.797389626502990723e-01,4.621868431568145752e-01,4.613409638404846191e-01,4.216360747814178467e-01,1.881914734840393066e-01,4.099663794040679932e-01,4.096166789531707764e-01,5.205174684524536133e-01,2.119932770729064941e-01,6.948313117027282715e-02,6.826043725013732910e-01,4.122433960437774658e-01,2.762115001678466797e-01,1.170681044459342957e-01,4.425421357154846191e-01,1.684617251157760620e-01,4.735094308853149414e-01,3.037493526935577393e-01,3.032597303390502930e-01,3.110095858573913574e-01,-6.350975017994642258e-03,2.041285624727606773e-03,4.317454993724822998e-01,2.033752948045730591e-01,3.357170820236206055e-01,2.418729215860366821e-01,2.450936734676361084e-01,2.162094414234161377e-01,2.566595375537872314e-01,1.873810440301895142e-01,1.685131937265396118e-01,1.858053952455520630e-01,1.011481434106826782e-01,1.851112954318523407e-02,1.405266076326370239e-01,1.184051707386970520e-01,3.096418082714080811e-01,2.462932765483856201e-01,1.709914207458496094e-01,3.522106409072875977e-01,2.339147776365280151e-01,3.263712525367736816e-01
5.690482854843139648e-01,5.493385791778564453e-01,7.750469446182250977e-01,9.999997019767761230e-01,3.072939813137054443e-01,4.054140746593475342e-01,7.831981778144836426e-01,8.601068258285522461e-01,2.405560016632080078e-01,3.438779115676879883e-01,2.323668003082275391e-01,2.856989204883575439e-01,1.935529708862304688e-01,3.491709828376770020e-01,1.281149387359619141e-01,4.078675508499145508e-01,4.052211344242095947e-01,4.665299355983734131e-01,6.671774387359619141e-01,6.843299269676208496e-01,-1.247083693742752075e-01,3.149212300777435303e-01,7.168955206871032715e-01,8.777919411659240723e-01,4.007872045040130615e-01,5.228632688522338867e-01,3.083237707614898682e-01,4.494055509567260742e-01,3.613046109676361084e-01,3.219989836215972900e-01,5.554862022399902344e-01,6.023497581481933594e-01,5.977894067764282227e-01,7.074337601661682129e-01,5.769568085670471191e-01,5.006691217422485352e-01,3.264889121055603027e-01,1.758773624897003174e-01,1.976170092821121216e-01,1.535091102123260498e-01,1.114876046776771545e-01,1.390983313322067261e-01,6.108536720275878906e-01,5.958391427993774414e-01,5.878355503082275391e-01,5.955745577812194824e-01,4.960961937904357910e-01,5.307963490486145020e-01,5.529141426086425781e-01,5.470072627067565918e-01,6.347901225090026855e-01,5.845679640769958496e-01,4.235695600509643555e-01,4.261734485626220703e-01,1.612475514411926270e-01,1.315020024776458740e-01,4.436823427677154541e-01,5.832918286323547363e-01,5.756036043167114258e-01,6.314377784729003906e-01,5.405587553977966309e-01,6.908100247383117676e-01,1.675947010517120361e-01,5.342773199081420898e-01,4.919249117374420166e-01,7.188473939895629883e-01,6.506822109222412109e-01,6.512661576271057129e-01,6.030738353729248047e-01,5.500916242599487305e-01,2.765535712242126465e-01,2.794702947139739990e-01,5.229399800300598145e-01,6.048550009727478027e-01,3.540838360786437988e-01,4.836252033710479736e-01,4.864412248134613037e-01,5.222303867340087891e-01,7.379795610904693604e-02,3.871765732765197754e-01,3.490480184555053711e-01,6.116697788238525391e-01,1.323354691267013550e-01,1.603545621037483215e-02,5.489718317985534668e-01,6.096246838569641113e-01,2.290762811899185181e-01,1.236751899123191833e-01,3.615752756595611572e-01,2.894366681575775146e-01,5.068909525871276855e-01,3.311675190925598145e-01,3.220177292823791504e-01,2.801972031593322754e-01,2.302977070212364197e-02,-2.984622493386268616e-02,4.128825664520263672e-01,2.459901571273803711e-01,3.807645440101623535e-01,2.933343648910522461e-01,2.105153501033782959e-01,1.970248818397521973e-01,2.454619705677032471e-01,1.720547676086425781e-01,9.626653790473937988e-02,2.038855105638504028e-01,2.262574061751365662e-02,-3.001926839351654053e-02,1.846786588430404663e-01,1.497491002082824707e-01,2.709529399871826172e-01,2.262469977140426636e-01,2.238429784774780273e-01,3.277892768383026123e-01,2.385723441839218140e-01,2.635616660118103027e-01
3.466805517673492432e-01,2.494970411062240601e-01,4.687817394733428955e-01,3.072939813137054443e-01,1.000000000000000000e+00,4.611175656318664551e-01,4.023891985416412354e-01,1.919550150632858276e-01,6.858345866203308105e-01,4.821363687515258789e-01,2.480713576078414917e-01,-1.225272472947835922e-02,2.779208421707153320e-01,5.250469967722892761e-02,4.352548420429229736e-01,3.757476210594177246e-01,2.187211960554122925e-01,1.755469441413879395e-01,3.055208921432495117e-01,2.689256966114044189e-01,1.505624800920486450e-01,3.325035870075225830e-01,4.575744569301605225e-01,3.229196071624755859e-01,5.519841313362121582e-01,4.383719563484191895e-01,5.842508077621459961e-01,4.729421734809875488e-01,1.867420524358749390e-01,1.333632171154022217e-01,3.752443492412567139e-01,2.495942711830139160e-01,3.775690197944641113e-01,2.800493538379669189e-01,3.370498418807983398e-01,2.231223285198211670e-01,3.291122317314147949e-01,2.724199891090393066e-01,2.309152036905288696e-01,2.636889517307281494e-01,1.114654690027236938e-01,1.841567754745483398e-01,3.940108120441436768e-01,3.530155122280120850e-01,3.523268699645996094e-01,2.581436038017272949e-01,3.167062997817993164e-01,3.176117241382598877e-01,2.208648920059204102e-01,1.780031323432922363e-01,3.625784218311309814e-01,1.835811734199523926e-01,2.439213246107101440e-01,1.446073353290557861e-01,3.168249428272247314e-01,6.201586499810218811e-02,3.834750652313232422e-01,2.948013246059417725e-01,3.482795953750610352e-01,2.746456563472747803e-01,4.883128702640533447e-01,2.804014086723327637e-01,2.147652059793472290e-01,1.763617098331451416e-01,4.373050332069396973e-01,2.939381599426269531e-01,4.358426630496978760e-01,3.788695931434631348e-01,3.325818479061126709e-01,3.390157222747802734e-01,1.652342081069946289e-01,4.903700202703475952e-02,2.643397152423858643e-01,2.329268902540206909e-01,2.412389069795608521e-01,2.195094823837280273e-01,3.678213059902191162e-01,2.364054918289184570e-01,6.974926590919494629e-02,1.957844495773315430e-01,2.251107841730117798e-01,2.396422624588012695e-01,2.749156951904296875e-01,1.627713888883590698e-01,5.225266218185424805e-01,2.986535727977752686e-01,2.203822582960128784e-01,1.448102295398712158e-01,4.245980679988861084e-01,1.675686240196228027e-01,2.951787114143371582e-01,3.496536612510681152e-01,3.049396574497222900e-01,3.300899267196655273e-01,-4.021526873111724854e-02,5.406149104237556458e-02,2.914991080760955811e-01,1.281781643629074097e-01,2.025507539510726929e-01,1.020508110523223877e-01,2.094855606555938721e-01,2.478871643543243408e-01,1.779170334339141846e-01,2.192379385232925415e-01,1.627563089132308960e-01,1.292816996574401855e-01,1.322542428970336914e-01,-1.006454527378082275e-01,-5.953547731041908264e-02,4.318232089281082153e-02,2.184187024831771851e-01,1.798000931739807129e-01,1.499278992414474487e-01,3.148084580898284912e-01,9.527868032455444336e-02,1.761782616376876831e-01
3.710326254367828369e-01,2.849611937999725342e-01,2.398682683706283569e-01,4.054140746593475342e-01,4.611175656318664551e-01,9.999994635581970215e-01,3.340760767459869385e-01,4.544395506381988525e-01,4.640063345432281494e-01,8.312605619430541992e-01,3.575989603996276855e-01,3.534251749515533447e-01,2.691793441772460938e-01,4.095080792903900146e-01,4.117194414138793945e-01,6.834877133369445801e-01,3.903399109840393066e-01,4.631705880165100098e-01,4.313761591911315918e-01,4.143793582916259766e-01,1.287585347890853882e-01,3.579775691032409668e-01,3.180618286132812500e-01,2.804722189903259277e-01,2.735303640365600586e-01,4.148212373256683350e-01,3.194449841976165771e-01,4.386738538742065430e-01,2.906098067760467529e-01,2.247540056705474854e-01,2.788864374160766602e-01,2.438935637474060059e-01,4.308036267757415771e-01,4.657104909420013428e-01,3.728208839893341064e-01,2.965565025806427002e-01,2.731711268424987793e-01,3.441988825798034668e-01,1.750683784484863281e-01,2.651645243167877197e-01,5.894113704562187195e-02,2.786237895488739014e-01,5.445649623870849609e-01,5.237395763397216797e-01,5.058513879776000977e-01,4.875704348087310791e-01,4.190020263195037842e-01,5.043339729309082031e-01,5.188746452331542969e-01,4.395110607147216797e-01,5.299669504165649414e-01,4.741152822971343994e-01,4.521805346012115479e-01,5.387316346168518066e-01,3.338412940502166748e-01,2.235916405916213989e-01,4.640472829341888428e-01,4.826955497264862061e-01,4.927439391613006592e-01,5.637823939323425293e-01,5.221142172813415527e-01,5.810743570327758789e-01,3.459849655628204346e-01,5.146895647048950195e-01,2.432284355163574219e-01,4.615615904331207275e-01,4.739463925361633301e-01,5.219042301177978516e-01,4.039832353591918945e-01,3.772308826446533203e-01,3.503662943840026855e-01,2.286937683820724487e-01,4.092045426368713379e-01,4.245462417602539062e-01,3.315939605236053467e-01,2.596098482608795166e-01,5.274834036827087402e-01,5.275185108184814453e-01,8.569891750812530518e-02,2.407518923282623291e-01,3.928344845771789551e-01,4.574723541736602783e-01,3.158462047576904297e-01,2.337859570980072021e-01,3.868263959884643555e-01,6.208270788192749023e-01,1.731086224317550659e-01,1.458605080842971802e-01,3.606835305690765381e-01,3.937453925609588623e-01,5.623294115066528320e-01,5.238394737243652344e-01,4.911349415779113770e-01,2.944614887237548828e-01,1.449873894453048706e-01,1.209845393896102905e-01,4.428777396678924561e-01,2.988080382347106934e-01,3.656258583068847656e-01,3.149392604827880859e-01,1.586789041757583618e-01,2.043790519237518311e-01,1.948751211166381836e-01,2.514377534389495850e-01,1.270199418067932129e-01,1.439302265644073486e-01,7.734845578670501709e-02,-7.172657549381256104e-02,1.618158668279647827e-01,2.072108238935470581e-01,3.820593357086181641e-01,3.337014019489288330e-01,3.289772272109985352e-01,2.486318200826644897e-01,1.261634230613708496e-01,8.719728887081146240e-02
7.316851615905761719e-01,6.118566989898681641e-01,8.449601531028747559e-01,7.831981778144836426e-01,4.023891985416412354e-01,3.340760767459869385e-01,9.999997019767761230e-01,7.814756035804748535e-01,4.318371117115020752e-01,2.940430045127868652e-01,4.624182879924774170e-01,3.427776694297790527e-01,4.947665035724639893e-01,3.339993059635162354e-01,3.557974696159362793e-01,3.724193572998046875e-01,5.756835937500000000e-01,5.809462070465087891e-01,7.565604448318481445e-01,7.396771907806396484e-01,-8.913160115480422974e-02,3.154493570327758789e-01,6.920041441917419434e-01,6.937234401702880859e-01,3.987703025341033936e-01,4.588814675807952881e-01,3.124089241027832031e-01,3.362897336483001709e-01,5.072242617607116699e-01,3.988941311836242676e-01,6.123428344726562500e-01,4.718331396579742432e-01,7.174724340438842773e-01,7.277863621711730957e-01,5.144439935684204102e-01,4.332338571548461914e-01,3.940615952014923096e-01,2.229019850492477417e-01,2.126559913158416748e-01,1.511528193950653076e-01,1.052886545658111572e-01,1.380736678838729858e-01,6.449646353721618652e-01,5.959948897361755371e-01,5.931641459465026855e-01,5.450571775436401367e-01,5.370040535926818848e-01,5.423285365104675293e-01,5.129746198654174805e-01,4.798793494701385498e-01,6.362159848213195801e-01,5.097572803497314453e-01,4.949240982532501221e-01,3.720871210098266602e-01,2.027309834957122803e-01,1.240788921713829041e-01,5.888159871101379395e-01,6.603952646255493164e-01,6.989400982856750488e-01,6.351020336151123047e-01,6.897689104080200195e-01,6.650477647781372070e-01,3.780254423618316650e-01,5.939519405364990234e-01,4.716935753822326660e-01,5.533085465431213379e-01,7.148658633232116699e-01,6.725531816482543945e-01,6.948253512382507324e-01,6.641677618026733398e-01,3.225596249103546143e-01,1.996833682060241699e-01,5.656744837760925293e-01,6.514528989791870117e-01,3.440044522285461426e-01,5.563793778419494629e-01,5.638046860694885254e-01,5.116536021232604980e-01,1.566228568553924561e-01,4.830545186996459961e-01,5.060415267944335938e-01,5.750536918640136719e-01,2.011371254920959473e-01,4.187395796179771423e-02,6.712471246719360352e-01,5.140060186386108398e-01,2.165704965591430664e-01,1.035430654883384705e-01,4.093316495418548584e-01,2.466538250446319580e-01,5.740373134613037109e-01,3.432657122611999512e-01,3.654882311820983887e-01,2.650186121463775635e-01,2.349749265704303980e-04,1.198687870055437088e-02,4.357956647872924805e-01,2.136719673871994019e-01,4.171654880046844482e-01,3.250840902328491211e-01,2.235121428966522217e-01,1.929180324077606201e-01,2.667548656463623047e-01,2.005827575922012329e-01,1.752226352691650391e-01,1.627991646528244019e-01,7.438116520643234253e-02,5.179252941161394119e-03,1.489339917898178101e-01,1.457017213106155396e-01,2.429210692644119263e-01,2.886489033699035645e-01,2.263360768556594849e-01,3.392209708690643311e-01,2.293850928544998169e-01,2.971043884754180908e-01
6.346881985664367676e-01,5.956769585609436035e-01,6.696540713310241699e-01,8.601068258285522461e-01,1.919550150632858276e-01,4.544395506381988525e-01,7.814756035804748535e-01,1.000000119209289551e+00,2.624252736568450928e-01,3.774888813495635986e-01,3.709211945533752441e-01,5.174766778945922852e-01,3.536615371704101562e-01,5.555140376091003418e-01,2.295462638139724731e-01,4.907879829406738281e-01,4.926755428314208984e-01,6.276267766952514648e-01,7.305554151535034180e-01,7.259344458580017090e-01,-8.248523622751235962e-02,3.006882369518280029e-01,6.065193414688110352e-01,7.400959134101867676e-01,3.029590845108032227e-01,4.763587117195129395e-01,1.740731894969940186e-01,3.497330546379089355e-01,4.269302785396575928e-01,4.080781638622283936e-01,5.358259677886962891e-01,5.385743379592895508e-01,6.850301623344421387e-01,7.787703275680541992e-01,5.400019288063049316e-01,4.606255888938903809e-01,2.362296879291534424e-01,1.959521472454071045e-01,1.311948299407958984e-01,1.384264379739761353e-01,2.509942837059497833e-02,1.894495189189910889e-01,6.395080089569091797e-01,6.240225434303283691e-01,6.260976195335388184e-01,6.589961647987365723e-01,5.094712972640991211e-01,5.789994597434997559e-01,6.272087693214416504e-01,6.065253615379333496e-01,6.768175959587097168e-01,6.467131972312927246e-01,5.308387279510498047e-01,4.792987108230590820e-01,1.176775097846984863e-01,2.042161375284194946e-01,5.335764884948730469e-01,6.626936793327331543e-01,6.737302541732788086e-01,7.458168268203735352e-01,6.267965435981750488e-01,7.947279810905456543e-01,3.233159482479095459e-01,6.920458674430847168e-01,4.136144220829010010e-01,7.105306982994079590e-01,6.599584817886352539e-01,6.952548623085021973e-01,6.505780220031738281e-01,5.954685211181640625e-01,3.578964769840240479e-01,3.543967604637145996e-01,5.536584258079528809e-01,7.081049680709838867e-01,3.331600725650787354e-01,4.963881075382232666e-01,5.594139099121093750e-01,5.964701175689697266e-01,1.057431176304817200e-01,4.345330595970153809e-01,4.528663158416748047e-01,6.483735442161560059e-01,1.294362396001815796e-01,5.341941863298416138e-02,5.272561311721801758e-01,6.815387010574340820e-01,1.498945504426956177e-01,1.300501227378845215e-01,3.146079182624816895e-01,3.226676881313323975e-01,5.645688176155090332e-01,3.319720327854156494e-01,3.509319126605987549e-01,2.056542485952377319e-01,8.334275335073471069e-02,1.406495831906795502e-02,4.557931721210479736e-01,3.021599352359771729e-01,4.109455347061157227e-01,3.914166390895843506e-01,2.039401680231094360e-01,1.326395124197006226e-01,2.123860567808151245e-01,1.468224972486495972e-01,6.134327873587608337e-02,1.303251683712005615e-01,3.308616811409592628e-03,-3.112667705863714218e-03,2.333711981773376465e-01,2.183427363634109497e-01,2.582644820213317871e-01,2.238418608903884888e-01,2.348108589649200439e-01,2.653804421424865723e-01,1.807395517826080322e-01,1.793782263994216919e-01
3.726730346679687500e-01,2.485281527042388916e-01,4.448914527893066406e-01,2.405560016632080078e-01,6.858345866203308105e-01,4.640063345432281494e-01,4.318371117115020752e-01,2.624252736568450928e-01,1.000000119209289551e+00,5.046895146369934082e-01,3.631519973278045654e-01,1.774948239326477051e-01,5.662832260131835938e-01,2.018843293190002441e-01,6.342965960502624512e-01,4.735366702079772949e-01,3.663147389888763428e-01,3.523381352424621582e-01,4.328173398971557617e-01,3.469262421131134033e-01,2.714231908321380615e-01,3.340510129928588867e-01,4.855699837207794189e-01,2.264456301927566528e-01,5.582389831542968750e-01,4.712500870227813721e-01,4.387856423854827881e-01,3.430583775043487549e-01,2.977849841117858887e-01,2.521845400333404541e-01,4.245598018169403076e-01,2.771335542201995850e-01,5.211386084556579590e-01,3.787431716918945312e-01,3.604232966899871826e-01,2.123642265796661377e-01,2.882108688354492188e-01,2.334102392196655273e-01,2.785416245460510254e-01,1.902488470077514648e-01,9.782961010932922363e-02,5.387175828218460083e-02,4.223682880401611328e-01,4.027697145938873291e-01,3.615002930164337158e-01,2.729002833366394043e-01,3.164448142051696777e-01,3.358581066131591797e-01,2.318577915430068970e-01,1.534314155578613281e-01,3.942506015300750732e-01,1.730441451072692871e-01,3.086020946502685547e-01,1.309838742017745972e-01,3.195433318614959717e-01,2.328157424926757812e-02,4.892676770687103271e-01,3.419021070003509521e-01,3.948983848094940186e-01,3.392833471298217773e-01,5.506991744041442871e-01,3.852684199810028076e-01,3.895252645015716553e-01,2.719401717185974121e-01,5.124974250793457031e-01,3.383949995040893555e-01,4.920554757118225098e-01,4.557675421237945557e-01,4.404886364936828613e-01,4.267611205577850342e-01,3.522397279739379883e-01,1.293606013059616089e-01,3.280667066574096680e-01,3.058421313762664795e-01,2.189160138368606567e-01,2.322841435670852661e-01,4.286457300186157227e-01,3.352713286876678467e-01,1.726918369531631470e-01,2.952158749103546143e-01,3.991098999977111816e-01,2.913394570350646973e-01,3.586114645004272461e-01,1.969739794731140137e-01,6.222700476646423340e-01,3.167043328285217285e-01,3.023786246776580811e-01,6.607018411159515381e-02,4.442918598651885986e-01,8.537811040878295898e-02,3.361542820930480957e-01,3.412418961524963379e-01,3.440864682197570801e-01,2.174061685800552368e-01,9.118826687335968018e-02,1.689158082008361816e-01,4.005599319934844971e-01,1.857418566942214966e-01,1.634095460176467896e-01,8.283821493387222290e-02,1.957534253597259521e-01,1.538880616426467896e-01,1.264036148786544800e-01,1.500803828239440918e-01,1.150878593325614929e-01,-1.393595337867736816e-02,1.666285842657089233e-01,-6.789121776819229126e-02,6.810061633586883545e-02,1.638242900371551514e-01,3.269210755825042725e-01,1.642543971538543701e-01,9.429123997688293457e-02,1.424937248229980469e-01,-2.425936050713062286e-02,1.019824668765068054e-01
3.299555182456970215e-01,2.567200660705566406e-01,1.947789341211318970e-01,3.438779115676879883e-01,4.821363687515258789e-01,8.312605619430541992e-01,2.940430045127868652e-01,3.774888813495635986e-01,5.046895146369934082e-01,9.999999403953552246e-01,3.496086597442626953e-01,3.169684708118438721e-01,3.087472915649414062e-01,4.092871248722076416e-01,4.313316047191619873e-01,6.718565225601196289e-01,3.320614397525787354e-01,3.550454378128051758e-01,3.312384188175201416e-01,3.476146459579467773e-01,1.104151010513305664e-01,3.270631134510040283e-01,2.579046189785003662e-01,2.418769299983978271e-01,2.235398590564727783e-01,3.189051747322082520e-01,3.287818133831024170e-01,4.234353899955749512e-01,2.212217152118682861e-01,1.187249571084976196e-01,1.764315664768218994e-01,1.491067558526992798e-01,3.382561802864074707e-01,3.741817474365234375e-01,3.280835747718811035e-01,3.079586923122406006e-01,3.062000274658203125e-01,3.314055204391479492e-01,1.896235644817352295e-01,2.449254840612411499e-01,1.255629509687423706e-01,2.384575754404067993e-01,4.836542904376983643e-01,4.723764359951019287e-01,4.390979409217834473e-01,4.244147539138793945e-01,3.491185307502746582e-01,4.482740163803100586e-01,4.597229659557342529e-01,3.954338729381561279e-01,4.550877809524536133e-01,4.382973611354827881e-01,3.433165848255157471e-01,4.850364029407501221e-01,3.165483772754669189e-01,1.544665992259979248e-01,3.931344747543334961e-01,4.199014008045196533e-01,4.189503490924835205e-01,5.004209876060485840e-01,4.891861975193023682e-01,5.190933346748352051e-01,2.515060901641845703e-01,4.293943643569946289e-01,2.430594563484191895e-01,4.449986219406127930e-01,4.028763771057128906e-01,4.571056365966796875e-01,3.086554110050201416e-01,3.294029831886291504e-01,3.046699762344360352e-01,1.664050370454788208e-01,3.675667047500610352e-01,3.448241949081420898e-01,3.616352081298828125e-01,2.405054122209548950e-01,4.927946031093597412e-01,4.699989259243011475e-01,1.131388619542121887e-01,1.591730564832687378e-01,2.912927865982055664e-01,3.371207416057586670e-01,3.239710927009582520e-01,2.133747488260269165e-01,3.183938860893249512e-01,5.967863202095031738e-01,1.464715451002120972e-01,1.013246029615402222e-01,3.492611646652221680e-01,3.498890995979309082e-01,4.802328050136566162e-01,4.866665303707122803e-01,4.507136046886444092e-01,2.998375594615936279e-01,9.922851622104644775e-02,6.905581057071685791e-02,3.767585456371307373e-01,2.319938838481903076e-01,2.614993453025817871e-01,2.063964307308197021e-01,1.593541651964187622e-01,2.196590602397918701e-01,1.660929918289184570e-01,2.138017863035202026e-01,5.069712549448013306e-02,7.959542423486709595e-02,6.644146144390106201e-02,-1.311045885086059570e-01,1.171115413308143616e-01,1.728023290634155273e-01,3.688827753067016602e-01,2.433992177248001099e-01,2.110762298107147217e-01,1.633639186620712280e-01,5.893962457776069641e-02,7.704862952232360840e-02
