1.000000119209289551e+00,7.571557760238647461e-01,1.693998277187347412e-01,3.569501042366027832e-01,5.285527110099792480e-01,5.522656440734863281e-01,2.713698148727416992e-01,1.538245230913162231e-01,1.600202172994613647e-01,1.209207624197006226e-01,2.978594303131103516e-01,7.811439633369445801e-01,6.471487879753112793e-01,1.510992795228958130e-01,4.145091176033020020e-01,4.513358473777770996e-01,3.888210058212280273e-01,1.402249634265899658e-01,8.948734402656555176e-02,4.239616096019744873e-01,2.900688946247100830e-01
7.571557760238647461e-01,9.999996423721313477e-01,4.259300976991653442e-02,3.539084196090698242e-01,3.591882288455963135e-01,3.961977362632751465e-01,2.722671329975128174e-01,2.434496581554412842e-01,1.755923181772232056e-01,1.075683608651161194e-01,1.845802664756774902e-01,6.760373711585998535e-01,7.303868532180786133e-01,3.385983034968376160e-02,3.902933001518249512e-01,3.328513205051422119e-01,1.623055487871170044e-01,-1.924956217408180237e-02,1.044110655784606934e-01,3.985612094402313232e-01,1.243937313556671143e-01
1.693998277187347412e-01,4.259300976991653442e-02,9.999998807907104492e-01,2.047775685787200928e-01,3.850146234035491943e-01,2.652531862258911133e-01,1.434561461210250854e-01,1.462578922510147095e-01,1.245935559272766113e-01,8.137312531471252441e-02,2.508669495582580566e-01,1.381562501192092896e-01,9.935341030359268188e-02,5.963767170906066895e-01,1.060546264052391052e-01,2.641463279724121094e-01,6.517479568719863892e-02,-1.155947521328926086e-01,1.144267469644546509e-01,1.573388427495956421e-01,2.592151165008544922e-01
3.569501042366027832e-01,3.539084196090698242e-01,2.047775685787200928e-01,9.999995231628417969e-01,3.822989761829376221e-01,3.382647335529327393e-01,1.416371911764144897e-01,1.629480868577957153e-01,1.851494908332824707e-01,7.607614248991012573e-02,1.863278597593307495e-01,2.531226873397827148e-01,2.576610445976257324e-01,2.275469601154327393e-01,6.608843207359313965e-01,4.338904619216918945e-01,1.517030447721481323e-01,6.278066337108612061e-02,-5.405341275036334991e-03,1.898186504840850830e-01,1.833758652210235596e-01
5.285527110099792480e-01,3.591882288455963135e-01,3.850146234035491943e-01,3.822989761829376221e-01,1.000000357627868652e+00,3.983063697814941406e-01,1.915297657251358032e-01,1.243923231959342957e-01,1.188802495598793030e-01,-4.762876406311988831e-02,3.604056537151336670e-01,4.358967542648315430e-01,3.590184152126312256e-01,3.929834961891174316e-01,3.493607938289642334e-01,6.411961317062377930e-01,2.834443747997283936e-01,2.544328756630420685e-02,7.643116265535354614e-02,2.100353240966796875e-01,3.845058977603912354e-01
5.522656440734863281e-01,3.961977362632751465e-01,2.652531862258911133e-01,3.382647335529327393e-01,3.983063697814941406e-01,9.999997615814208984e-01,4.500448107719421387e-01,1.472004055976867676e-01,1.945802867412567139e-01,1.733248233795166016e-01,4.660473763942718506e-01,5.412837266921997070e-01,4.030113816261291504e-01,2.504091858863830566e-01,3.233835995197296143e-01,4.070401191711425781e-01,4.612480103969573975e-01,1.845027059316635132e-01,1.111259609460830688e-01,4.124288260936737061e-01,4.757945239543914795e-01
2.713698148727416992e-01,2.722671329975128174e-01,1.434561461210250854e-01,1.416371911764144897e-01,1.915297657251358032e-01,4.500448107719421387e-01,1.000000238418579102e+00,7.983667403459548950e-02,1.664322018623352051e-01,4.695446416735649109e-02,1.989041566848754883e-01,2.385165840387344360e-01,2.267475128173828125e-01,1.028580293059349060e-01,2.031643241643905640e-01,1.348232328891754150e-01,1.636788249015808105e-01,1.323840916156768799e-01,1.020024269819259644e-01,1.949936002492904663e-01,1.677228957414627075e-01
1.538245230913162231e-01,2.434496581554412842e-01,1.462578922510147095e-01,1.629480868577957153e-01,1.243923231959342957e-01,1.472004055976867676e-01,7.983667403459548950e-02,1.000000000000000000e+00,1.845921874046325684e-01,1.271813511848449707e-01,8.606511354446411133e-02,1.812674552202224731e-01,2.935186922550201416e-01,1.614838987588882446e-01,1.486918926239013672e-01,1.514507532119750977e-01,-1.907287538051605225e-02,-2.929814346134662628e-02,8.928049355745315552e-02,2.688485383987426758e-01,1.440485566854476929e-01
1.600202172994613647e-01,1.755923181772232056e-01,1.245935559272766113e-01,1.851494908332824707e-01,1.188802495598793030e-01,1.945802867412567139e-01,1.664322018623352051e-01,1.845921874046325684e-01,1.000000119209289551e+00,4.218916893005371094e-01,1.487439721822738647e-01,1.520135551691055298e-01,1.591476500034332275e-01,1.071224659681320190e-01,1.049113348126411438e-01,2.279876917600631714e-01,-7.126122713088989258e-02,-8.143109083175659180e-02,2.937452793121337891e-01,2.702465951442718506e-01,1.022281050682067871e-01
1.209207624197006226e-01,1.075683608651161194e-01,8.137312531471252441e-02,7.607614248991012573e-02,-4.762876406311988831e-02,1.733248233795166016e-01,4.695446416735649109e-02,1.271813511848449707e-01,4.218916893005371094e-01,1.000000119209289551e+00,7.578141242265701294e-02,1.354116499423980713e-01,5.385797843337059021e-02,2.287977375090122223e-02,1.423658709973096848e-02,5.694025754928588867e-02,8.615711331367492676e-02,4.425038397312164307e-02,1.378499418497085571e-01,1.884078085422515869e-01,5.098308250308036804e-02
2.978594303131103516e-01,1.845802664756774902e-01,2.508669495582580566e-01,1.863278597593307495e-01,3.604056537151336670e-01,4.660473763942718506e-01,1.989041566848754883e-01,8.606511354446411133e-02,1.487439721822738647e-01,7.578141242265701294e-02,9.999997615814208984e-01,3.125600516796112061e-01,2.265635877847671509e-01,2.433789521455764771e-01,1.211052089929580688e-01,3.488133847713470459e-01,2.640511691570281982e-01,-5.366452410817146301e-02,1.463496983051300049e-01,1.697866916656494141e-01,5.494529604911804199e-01
7.811439633369445801e-01,6.760373711585998535e-01,1.381562501192092896e-01,2.531226873397827148e-01,4.358967542648315430e-01,5.412837266921997070e-01,2.385165840387344360e-01,1.812674552202224731e-01,1.520135551691055298e-01,1.354116499423980713e-01,3.125600516796112061e-01,9.999998807907104492e-01,7.610842585563659668e-01,1.752650588750839233e-01,3.460630476474761963e-01,4.117102921009063721e-01,4.352994561195373535e-01,1.594370901584625244e-01,1.371993273496627808e-01,4.465050995349884033e-01,3.326702713966369629e-01
6.471487879753112793e-01,7.303868532180786133e-01,9.935341030359268188e-02,2.576610445976257324e-01,3.590184152126312256e-01,4.030113816261291504e-01,2.267475128173828125e-01,2.935186922550201416e-01,1.591476500034332275e-01,5.385797843337059021e-02,2.265635877847671509e-01,7.610842585563659668e-01,1.000000119209289551e+00,1.321397870779037476e-01,3.231125473976135254e-01,4.015266001224517822e-01,1.651028543710708618e-01,-6.939052790403366089e-02,1.212559863924980164e-01,3.675483763217926025e-01,2.239221781492233276e-01
1.510992795228958130e-01,3.385983034968376160e-02,5.963767170906066895e-01,2.275469601154327393e-01,3.929834961891174316e-01,2.504091858863830566e-01,1.028580293059349060e-01,1.614838987588882446e-01,1.071224659681320190e-01,2.287977375090122223e-02,2.433789521455764771e-01,1.752650588750839233e-01,1.321397870779037476e-01,1.000000119209289551e+00,1.269991695880889893e-01,3.884033858776092529e-01,1.621031761169433594e-01,-4.567255824804306030e-02,1.451150327920913696e-01,1.601415276527404785e-01,3.149442374706268311e-01
4.145091176033020020e-01,3.902933001518249512e-01,1.060546264052391052e-01,6.608843207359313965e-01,3.493607938289642334e-01,3.233835995197296143e-01,2.031643241643905640e-01,1.486918926239013672e-01,1.049113348126411438e-01,1.423658709973096848e-02,1.211052089929580688e-01,3.460630476474761963e-01,3.231125473976135254e-01,1.269991695880889893e-01,1.000000119209289551e+00,3.972537219524383545e-01,2.395962625741958618e-01,2.056114822626113892e-01,-7.317267358303070068e-02,2.003424912691116333e-01,9.471732378005981445e-02
4.513358473777770996e-01,3.328513205051422119e-01,2.641463279724121094e-01,4.338904619216918945e-01,6.411961317062377930e-01,4.070401191711425781e-01,1.348232328891754150e-01,1.514507532119750977e-01,2.279876917600631714e-01,5.694025754928588867e-02,3.488133847713470459e-01,4.117102921009063721e-01,4.015266001224517822e-01,3.884033858776092529e-01,3.972537219524383545e-01,1.000000000000000000e+00,2.980741858482360840e-01,3.091243840754032135e-02,-1.268630381673574448e-02,1.978428512811660767e-01,3.336368799209594727e-01
3.888210058212280273e-01,1.623055487871170044e-01,6.517479568719863892e-02,1.517030447721481323e-01,2.834443747997283936e-01,4.612480103969573975e-01,1.636788249015808105e-01,-1.907287538051605225e-02,-7.126122713088989258e-02,8.615711331367492676e-02,2.640511691570281982e-01,4.352994561195373535e-01,1.651028543710708618e-01,1.621031761169433594e-01,2.395962625741958618e-01,2.980741858482360840e-01,9.999997615814208984e-01,4.922563135623931885e-01,-1.469743698835372925e-01,2.272467315196990967e-01,3.014190793037414551e-01
1.402249634265899658e-01,-1.924956217408180237e-02,-1.155947521328926086e-01,6.278066337108612061e-02,2.544328756630420685e-02,1.845027059316635132e-01,1.323840916156768799e-01,-2.929814346134662628e-02,-8.143109083175659180e-02,4.425038397312164307e-02,-5.366452410817146301e-02,1.594370901584625244e-01,-6.939052790403366089e-02,-4.567255824804306030e-02,2.056114822626113892e-01,3.091243840754032135e-02,4.922563135623931885e-01,9.999997615814208984e-01,-2.113846689462661743e-01,5.352615192532539368e-02,-7.460096850991249084e-03
8.948734402656555176e-02,1.044110655784606934e-01,1.144267469644546509e-01,-5.405341275036334991e-03,7.643116265535354614e-02,1.111259609460830688e-01,1.020024269819259644e-01,8.928049355745315552e-02,2.937452793121337891e-01,1.378499418497085571e-01,1.463496983051300049e-01,1.371993273496627808e-01,1.212559863924980164e-01,1.451150327920913696e-01,-7.317267358303070068e-02,-1.268630381673574448e-02,-1.469743698835372925e-01,-2.113846689462661743e-01,1.000000119209289551e+00,2.726364433765411377e-01,2.493109256029129028e-01
4.239616096019744873e-01,3.985612094402313232e-01,1.573388427495956421e-01,1.898186504840850830e-01,2.100353240966796875e-01,4.124288260936737061e-01,1.949936002492904663e-01,2.688485383987426758e-01,2.702465951442718506e-01,1.884078085422515869e-01,1.697866916656494141e-01,4.465050995349884033e-01,3.675483763217926025e-01,1.601415276527404785e-01,2.003424912691116333e-01,1.978428512811660767e-01,2.272467315196990967e-01,5.352615192532539368e-02,2.726364433765411377e-01,1.000000000000000000e+00,1.666190177202224731e-01
2.900688946247100830e-01,1.243937313556671143e-01,2.592151165008544922e-01,1.833758652210235596e-01,3.845058977603912354e-01,4.757945239543914795e-01,1.677228957414627075e-01,1.440485566854476929e-01,1.022281050682067871e-01,5.098308250308036804e-02,5.494529604911804199e-01,3.326702713966369629e-01,2.239221781492233276e-01,3.149442374706268311e-01,9.471732378005981445e-02,3.336368799209594727e-01,3.014190793037414551e-01,-7.460096850991249084e-03,2.493109256029129028e-01,1.666190177202224731e-01,9.999997615814208984e-01
